@RELATION triangle

@ATTRIBUTE X numeric
@ATTRIBUTE Y numeric

@DATA
0.684976,0.132215
0.781307,0.33014
0.097697,0.119269
0.904116,0.147781
0.353637,0.54312
0.100764,0.099903
0.364792,0.722548
0.46263,0.564798
0.343361,0.10591
0.218573,0.369346
0.41979,0.304472
0.29378,0.276587
0.649516,0.522071
0.338161,0.030027
0.351194,0.2568
0.28853,0.034081
0.481559,0.24473
0.60433,0.101846
0.522804,0.312128
0.343849,0.079568
0.392051,0.318265
0.511999,0.469498
0.382641,0.761845
0.635114,0.535734
0.605789,0.211047
0.236317,0.194061
0.766354,0.001868
0.219018,0.151509
0.487557,0.271007
0.284532,0.363756
0.292996,0.264314
0.504968,0.652393
0.488778,0.625734
0.572425,0.105877
0.392191,0.30092
0.111977,0.206889
0.514509,0.953356
0.256703,0.058159
0.673344,0.581086
0.592588,0.535576
0.705048,0.356037
0.465132,0.698707
0.173824,0.129133
0.678145,0.125628
0.741328,0.031753
0.347517,0.330319
0.602389,0.567803
0.654239,0.684349
0.441913,0.12738
0.102748,0.131401
0.45524,0.816535
0.549582,0.843805
0.866796,0.248125
0.191138,0.328331
0.427874,0.424388
0.585681,0.125093
0.639998,0.205422
0.571615,0.134595
0.265037,0.325983
0.779905,0.218164
0.499858,0.247095
0.510615,0.001838
0.589838,0.209918
0.193413,0.008437
0.629712,0.527264
0.401797,0.743921
0.286933,0.064349
0.766259,0.152451
0.742336,0.510311
0.652819,0.020486
0.708605,0.039788
0.681541,0.305498
0.210687,0.03062
0.814776,0.321499
0.216455,0.161936
0.500566,0.349168
0.472931,0.572493
0.114351,0.099942
0.367557,0.668496
0.735167,0.280036
0.375223,0.048332
0.328259,0.093511
0.411657,0.388317
0.684115,0.574844
0.669639,0.070081
0.031544,0.015449
0.575433,0.740909
0.387569,0.214917
0.759923,0.460952
0.610979,0.646314
0.297026,0.076079
0.692976,0.537728
0.900768,0.05386
0.441002,0.141012
0.771735,0.270824
0.734405,0.081883
0.568871,0.837019
0.690886,0.568163
0.342818,0.578645
0.134521,0.123965
0.288066,0.261663
0.712146,0.478271
0.752974,0.398565
0.152112,0.189534
0.802059,0.229604
0.510724,0.517596
0.569281,0.753926
0.42318,0.809269
0.510422,0.342197
0.599813,0.02229
0.570018,0.811258
0.070885,0.067823
0.197256,0.234987
0.380584,0.126387
0.863229,0.221008
0.681258,0.147778
0.856913,0.106094
0.863929,0.003425
0.630602,0.02368
0.622784,0.364175
0.170685,0.27067
0.531747,0.558966
0.705689,0.133289
0.591522,0.275337
0.819109,0.318516
0.501732,0.911493
0.443257,0.761966
0.528016,0.778051
0.665613,0.384699
0.494952,0.653295
0.598632,0.350758
0.180138,0.088377
0.354677,0.529419
0.868168,0.259994
0.244116,0.094307
0.417941,0.806382
0.603013,0.470748
0.166534,0.20096
0.595386,0.266418
0.318786,0.138026
0.616323,0.372005
0.112851,0.181872
0.244437,0.247218
0.532552,0.613087
0.211702,0.388413
0.561108,0.762377
0.361389,0.158718
0.947947,0.016164
0.336904,0.582197
0.201346,0.241236
0.192931,0.099673
0.654451,0.500142
0.568974,0.412965
0.192594,0.291465
0.587094,0.626441
0.197312,0.198645
0.671566,0.343975
0.702294,0.355603
0.451029,0.340441
0.482921,0.53516
0.227554,0.071519
0.571006,0.787143
0.459157,0.901216
0.650099,0.224663
0.693057,0.505179
0.37708,0.159918
0.670533,0.06419
0.589793,0.223418
0.519449,0.959242
0.286905,0.376299
0.206232,0.055626
0.538416,0.921635
0.22057,0.202865
0.304927,0.496358
0.398724,0.402658
0.589073,0.504666
0.900192,0.188415
0.305005,0.418339
0.783139,0.062789
0.344591,0.426955
0.206153,0.210249
0.089957,0.152102
0.435979,0.606977
0.383807,0.248407
0.462137,0.890403
0.484174,0.314935
0.739696,0.197641
0.378107,0.435177
0.141288,0.197398
0.868135,0.056189
0.748826,0.022379
0.788817,0.068804
0.382712,0.147335
0.508366,0.300426
0.328905,0.456789
0.509491,0.526938
0.696265,0.606433
0.753935,0.027899
0.260216,0.000685
0.343757,0.35172
0.199417,0.154785
0.478258,0.725865
0.663007,0.199785
0.600622,0.247068
0.429545,0.099861
0.481706,0.402331
0.574034,0.135888
0.531702,0.866687
0.754334,0.1216
0.556319,0.367771
0.64044,0.307209
0.294009,0.175071
0.514656,0.730456
0.903008,0.086902
0.581928,0.017539
0.502774,0.377771
0.300333,0.301603
0.556601,0.489673
0.331849,0.509136
0.115608,0.099431
0.512778,0.060652
0.442113,0.686478
0.86338,0.225964
0.481997,0.64154
0.50285,0.880574
0.525806,0.525975
0.359868,0.37906
0.479996,0.101425
0.632241,0.095984
0.350603,0.159343
0.482263,0.720658
0.403319,0.023724
0.877892,0.189021
0.544603,0.317237
0.584101,0.243999
0.284648,0.070888
0.704907,0.479293
0.464378,0.770585
0.13128,0.168754
0.822668,0.190378
0.556702,0.855277
0.48514,0.100397
0.022953,0.036644
0.677691,0.6333
0.571843,0.015552
0.823458,0.172862
0.526288,0.063158
0.592349,0.124161
0.539781,0.364258
0.049778,0.067937
0.565949,0.659204
0.141199,0.184392
0.577406,0.387362
0.707244,0.525347
0.194441,0.284761
0.682305,0.069573
0.587714,0.670566
0.059094,0.046732
0.17259,0.168942
0.498622,0.35213
0.445686,0.060525
0.511167,0.858497
0.75778,0.325869
0.484782,0.254811
0.740469,0.424055
0.24676,0.189614
0.669875,0.189826
0.66746,0.26317
0.56478,0.787813
0.806594,0.204204
0.575639,0.402854
0.39696,0.502059
0.656345,0.443748
0.877259,0.025078
0.456462,0.041896
0.429682,0.76608
0.802037,0.0978
0.821546,0.099788
0.455635,0.392765
0.357378,0.113796
0.40176,0.658102
0.091252,0.114549
0.277341,0.449824
0.515395,0.108913
0.718927,0.115543
0.601341,0.310211
0.780098,0.369068
0.282492,0.250685
0.836166,0.267598
0.765377,0.425506
0.535633,0.652971
0.305224,0.588085
0.364092,0.183837
0.173778,0.131501
0.353086,0.356679
0.534892,0.545312
0.705783,0.093523
0.513269,0.516944
0.684929,0.053043
0.174756,0.219017
0.762534,0.469433
0.328565,0.580896
0.075114,0.096535
0.479075,0.651317
0.270808,0.107344
0.446319,0.519443
0.439512,0.268409
0.459964,0.684515
0.764779,0.404175
0.744307,0.49203
0.469784,0.535308
0.127289,0.224366
0.277161,0.531895
0.219122,0.101561
0.330778,0.632832
0.62623,0.541351
0.529049,0.026261
0.364055,0.059233
0.434148,0.046172
0.156889,0.048268
0.640528,0.331092
0.8569,0.178514
0.540974,0.578703
0.874404,0.02189
0.396952,0.583958
0.34167,0.586325
0.649102,0.507481
0.663166,0.606864
0.426176,0.379351
0.279709,0.496734
0.573345,0.409031
0.497914,0.355748
0.801316,0.166864
0.706557,0.558088
0.251121,0.1114
0.203827,0.181863
0.660901,0.019005
0.407335,0.494826
0.530064,0.140321
0.843732,0.265774
0.411836,0.046576
0.645817,0.227071
0.600216,0.785941
0.609207,0.436491
0.399638,0.088218
0.378209,0.08819
0.542396,0.888608
0.223899,0.243894
0.490018,0.259547
0.373913,0.601052
0.467673,0.175985
0.867212,0.186561
0.676841,0.584161
0.751499,0.364708
0.443714,0.801898
0.633919,0.448761
0.222365,0.246836
0.769144,0.216226
0.494549,0.398517
0.848973,0.198069
0.732733,0.414058
0.231381,0.368887
0.405359,0.334058
0.449257,0.803707
0.527379,0.701414
0.825798,0.296436
0.405258,0.783467
0.568868,0.669561
0.31596,0.571511
0.289003,0.092109
0.590398,0.794082
0.340367,0.014291
0.588976,0.237441
0.635343,0.073695
0.692873,0.145347
0.321563,0.053743
0.544919,0.618356
0.615943,0.084857
0.508223,0.035411
0.365619,0.026925
0.640544,0.091219
0.578861,0.191431
0.418766,0.379387
0.127901,0.242313
0.692623,0.217018
0.230561,0.038264
0.160174,0.124709
0.095783,0.052018
0.318971,0.225908
0.667324,0.001891
0.215443,0.397477
0.700493,0.521155
0.541831,0.478264
0.779754,0.173293
0.51935,0.547735
0.530899,0.847672
0.314805,0.069293
0.333003,0.58183
0.442046,0.13437
0.836378,0.256557
0.788199,0.005096
0.466402,0.906253
0.542867,0.681208
0.697524,0.491955
0.860508,0.271478
0.597798,0.374739
0.458688,0.56557
0.746474,0.448077
0.312755,0.417286
0.550573,0.557509
0.821346,0.074566
0.414599,0.413036
0.033511,0.061421
0.630277,0.407461
0.376493,0.49169
0.224981,0.113144
0.273039,0.143916
0.639921,0.356789
0.562002,0.873631
0.006275,0.007409
0.412197,0.37477
0.374456,0.066803
0.488828,0.220915
0.128596,0.015826
0.41235,0.210336
0.594988,0.507753
0.49655,0.053136
0.545148,0.008089
0.408817,0.248004
0.487481,0.795924
0.620971,0.449724
0.55597,0.73028
0.428883,0.336616
0.624182,0.056348
0.361712,0.048097
0.307621,0.1876
0.538935,0.696427
0.421369,0.267013
0.696992,0.230718
0.751476,0.16269
0.78525,0.20713
0.700346,0.576825
0.643949,0.408767
0.744839,0.251981
0.259674,0.031892
0.41491,0.586915
0.505179,0.269315
0.274655,0.075256
0.333228,0.595736
0.424947,0.816178
0.529295,0.195362
0.644456,0.317161
0.435249,0.374175
0.618337,0.3673
0.430314,0.798962
0.741583,0.045947
0.479602,0.465833
0.502636,0.733643
0.097126,0.191508
0.282887,0.400295
0.474524,0.566242
0.456808,0.677999
0.668678,0.304405
0.535282,0.690996
0.283314,0.471139
0.140509,0.064834
0.49301,0.246241
0.314211,0.616011
0.727034,0.302475
0.42552,0.267173
0.29941,0.187921
0.372912,0.107528
0.757992,0.401546
0.484155,0.665022
0.38752,0.107777
0.80743,0.247331
0.49653,0.722483
0.443652,0.244608
0.33153,0.033412
0.500658,0.735555
0.201966,0.321207
0.131137,0.219672
0.362779,0.451937
0.752737,0.439513
0.622103,0.181006
0.75284,0.144151
0.637805,0.072089
0.502885,0.270997
0.509652,0.662738
0.750914,0.066688
0.317461,0.341248
0.810169,0.31205
0.592862,0.250025
0.520801,0.909382
0.162191,0.11027
0.539236,0.787987
0.621024,0.626563
0.76525,0.221616
0.462752,0.732632
0.668432,0.420214
0.334255,0.075418
0.092452,0.093277
0.6988,0.399013
0.367857,0.621141
0.570837,0.216304
0.208024,0.034239
0.437745,0.492815
0.439385,0.811326
0.227986,0.097053
0.07951,0.040646
0.480329,0.894535
0.105569,0.19772
0.526846,0.396947
0.60106,0.093346
0.327807,0.194001
0.074453,0.043217
0.488645,0.891232
0.978508,0.028923
0.392434,0.127661
0.600696,0.755943
0.534865,0.662107
0.568221,0.036301
0.326913,0.136472
0.317492,0.397712
0.668649,0.504267
0.033132,0.052635
0.380763,0.471566
0.829015,0.341761
0.412757,0.12119
0.102794,0.001907
0.295327,0.575283
0.734117,0.433774
0.04634,0.008749
0.426183,0.041265
0.590755,0.245214
0.167691,0.030269
0.483233,0.504861
0.41672,0.571815
0.364748,0.291545
0.590927,0.319249
0.472194,0.326593
0.221716,0.405544
0.630233,0.411699
0.316178,0.013487
0.221314,0.00428
0.716445,0.151921
0.185043,0.05289
0.857985,0.037519
0.726719,0.313296
0.484798,0.163053
0.606315,0.710932
0.373363,0.141616
0.388402,0.259892
0.100306,0.142875
0.277568,0.399725
0.286546,0.347249
0.250972,0.271263
0.658806,0.418655
0.441006,0.499902
0.422251,0.673324
0.311632,0.556277
0.411693,0.066822
0.776523,0.196744
0.512115,0.540754
0.70148,0.100595
0.320715,0.068549
0.850596,0.10287
0.397343,0.027321
0.349278,0.220034
0.209045,0.29154
0.394195,0.577677
0.623391,0.653923
0.585764,0.808501
0.522483,0.44685
0.742819,0.495279
0.517562,0.195583
0.349461,0.358423
0.681039,0.554944
0.836191,0.02442
0.129226,0.065206
0.67201,0.310382
0.326916,0.112297
0.35598,0.656081
0.515199,0.74377
0.632535,0.20053
0.667897,0.504127
0.383657,0.507938
0.669952,0.084622
0.573485,0.230628
0.614179,0.625039
0.637168,0.651646
0.723785,0.316207
0.509252,0.699305
0.838277,0.261943
0.926252,0.114659
0.480154,0.647548
0.417445,0.460904
0.231636,0.391024
0.763357,0.155179
0.143792,0.071291
0.55299,0.587024
0.604093,0.176441
0.315392,0.590885
0.593932,0.588599
0.258293,0.439653
0.719542,0.556862
0.383136,0.534104
0.683168,0.384522
0.409068,0.630496
0.762168,0.042867
0.122612,0.20457
0.271426,0.28844
0.474943,0.635474
0.601522,0.470297
0.750103,0.185742
0.130877,0.254698
0.518167,0.168159
0.260466,0.503756
0.407357,0.013562
0.186102,0.244239
0.334152,0.055915
0.253602,0.482609
0.401401,0.041757
0.390323,0.176573
0.274457,0.024492
0.509517,0.895424
0.565496,0.385241
0.111788,0.154447
0.715995,0.136672
0.647748,0.040887
0.552537,0.285145
0.33679,0.078868
0.490086,0.707931
0.273478,0.030579
0.278075,0.517243
0.453493,0.7046
0.318267,0.014762
0.829515,0.163177
0.629457,0.123903
0.288,0.532221
0.713299,0.232835
0.944242,0.031684
0.502461,0.547067
0.05725,0.097828
0.322188,0.193086
0.320369,0.08798
0.778132,0.075098
0.301053,0.545364
0.266518,0.258041
0.390603,0.645675
0.661908,0.362282
0.65682,0.348442
0.543987,0.572264
0.623973,0.291002
0.574472,0.501776
0.422643,0.155438
0.690455,0.46002
0.435574,0.582206
0.199338,0.064358
0.598472,0.497441
0.302178,0.181252
0.291177,0.165385
0.576,0.752269
0.631645,0.376484
0.915592,0.044078
0.23511,0.281055
0.396946,0.380535
0.410043,0.334275
0.878265,0.141117
0.179515,0.112103
0.374097,0.22005
0.483978,0.09527
0.530958,0.545338
0.504352,0.152923
0.587625,0.642491
0.810093,0.223535
0.487038,0.07006
0.470112,0.080093
0.528793,0.43813
0.898445,0.176437
0.402574,0.0272
0.359516,0.712256
0.271405,0.265885
0.652479,0.216005
0.336598,0.665293
0.410654,0.514574
0.434152,0.595649
0.394337,0.645374
0.507125,0.741829
0.428425,0.430669
0.515895,0.16303
0.515448,0.791937
0.742566,0.287646
0.413972,0.550882
0.706867,0.008236
0.399427,0.544535
0.647807,0.520937
0.591038,0.556829
0.291585,0.365229
0.187648,0.088411
0.106564,0.012716
0.661123,0.084135
0.024978,0.022289
0.269217,0.366756
0.123199,0.05369
0.626852,0.148438
0.436159,0.451629
0.39563,0.342432
0.433931,0.355343
0.479821,0.314467
0.82513,0.267758
0.25024,0.399014
0.638191,0.115793
0.24189,0.040001
0.279356,0.498638
0.781575,0.279957
0.54406,0.651394
0.941669,0.071579
0.646333,0.24294
0.601141,0.437801
0.525189,0.092603
0.584169,0.701409
0.660603,0.05726
0.845058,0.291786
0.621064,0.534336
0.264668,0.223818
0.514012,0.881684
0.623516,0.548916
0.644774,0.017381
0.49881,0.748042
0.327385,0.557324
0.479498,0.007389
0.596782,0.272264
0.559517,0.1176
0.593619,0.78379
0.73375,0.295546
0.230384,0.093561
0.107081,0.146956
0.493543,0.644067
0.51448,0.436576
0.317375,0.41606
0.439199,0.019502
0.706424,0.514801
0.65116,0.5369
0.065943,0.038328
0.716616,0.050925
0.564885,0.679227
0.735227,0.195631
0.617281,0.137281
0.595218,0.533306
0.74688,0.00697
0.720671,0.387743
0.353113,0.174192
0.374491,0.237412
0.338548,0.197955
0.038738,0.003338
0.580864,0.140441
0.459287,0.148392
0.70638,0.506574
0.138486,0.187424
0.262797,0.47415
0.665651,0.140554
0.448783,0.703337
0.536246,0.843433
0.36432,0.368308
0.379398,0.355015
0.460433,0.205592
0.399056,0.552071
0.545137,0.726485
0.760665,0.213141
0.335446,0.486176
0.460391,0.461545
0.27734,0.239318
0.703598,0.281859
0.390657,0.627862
0.298637,0.187842
0.802813,0.292367
0.429947,0.358789
0.702561,0.102365
0.583097,0.561759
0.762236,0.138617
0.815678,0.167989
0.544973,0.239473
0.805517,0.098375
0.739299,0.034719
0.38385,0.411453
0.365584,0.527993
0.487542,0.921926
0.422354,0.636754
0.286116,0.499946
0.55814,0.829217
0.096163,0.144819
0.354495,0.264816
0.496268,0.458853
0.41981,0.018964
0.414948,0.308222
0.783065,0.227357
0.483851,0.090605
0.615464,0.579827
0.672127,0.020183
0.612152,0.680715
0.758615,0.163089
0.520564,0.618457
0.396356,0.614589
0.530101,0.725081
0.933487,0.02719
0.877241,0.197461
0.716633,0.359013
0.688785,0.621237
0.616331,0.375272
0.707734,0.161521
0.209358,0.20222
0.869451,0.176273
0.403367,0.532665
0.452827,0.880616
0.339678,0.370646
0.675263,0.080847
0.688453,0.285946
0.65555,0.381251
0.205963,0.318993
0.695047,0.015179
0.846512,0.239693
0.523225,0.771445
0.413929,0.644559
0.276045,0.416572
0.320605,0.032882
0.233682,0.414208
0.643641,0.320886
0.61426,0.280952
0.379316,0.481834
0.278249,0.366034
0.903545,0.160996
0.441345,0.577454
0.649339,0.146185
0.369715,0.025486
0.277657,0.385124
0.696073,0.518992
0.11743,0.141617
0.187314,0.223522
0.539161,0.645136
0.828956,0.055463
0.468329,0.104856
0.528987,0.491319
0.731043,0.403321
0.722321,0.069581
0.30468,0.172607
0.687911,0.189702
0.545918,0.117504
0.186042,0.136561
0.77385,0.274138
0.453202,0.144128
0.62052,0.202712
0.675677,0.284078
0.322124,0.410666
0.471731,0.274919
0.82635,0.147694
0.423197,0.087513
0.452499,0.421799
0.533333,0.258869
0.59543,0.351104
0.535269,0.746606
0.243777,0.235935
0.301246,0.535321
0.281898,0.210253
0.686274,0.324758
0.456955,0.16607
0.54346,0.723147
0.788752,0.132006
0.666656,0.097736
0.582127,0.514826
0.606161,0.691797
0.718838,0.407889
0.733502,0.294641
0.230781,0.025452
0.645121,0.345192
0.444516,0.707323
0.23524,0.150638
0.762495,0.041683
0.522012,0.703303
0.053293,0.056566
0.55244,0.188051
0.303739,0.090342
0.240096,0.072862
0.710157,0.542321
0.296632,0.23498
0.564946,0.397529
0.299238,0.280332
0.585757,0.531061
0.17477,0.159952
0.267091,0.389254
0.451889,0.23086
0.929744,0.103731
0.365717,0.261326
0.378876,0.003185
0.736631,0.39735
0.507968,0.179479
0.971494,0.049753
0.29805,0.050306
0.595801,0.507832
0.785031,0.09774
0.295609,0.450837
0.204774,0.330411
0.626023,0.289429
0.372413,0.693857
0.302478,0.242837
0.879315,0.045474
0.462079,0.765043
0.66346,0.630479
0.742668,0.20367
0.247344,0.054306
0.474504,0.693416
0.268369,0.186422
0.567019,0.503605
0.29142,0.521048
0.845687,0.255288
0.578784,0.252961
0.213695,0.276903
0.455232,0.073281
0.402575,0.382721
0.286878,0.538092
0.532851,0.14975
0.555642,0.637535
0.384236,0.47469
0.52559,0.11901
0.738563,0.098322
0.393797,0.720619
0.477066,0.16908
0.738951,0.238756
0.559008,0.29747
0.484697,0.331543
0.46324,0.816887
0.545226,0.642792
0.622355,0.495211
0.764606,0.081264
0.737651,0.197627
0.485272,0.513068
0.717677,0.202922
0.365972,0.336831
0.260016,0.418617
0.706536,0.049871
0.562136,0.153115
0.242606,0.084613
0.725761,0.304687
0.416713,0.00512
0.526716,0.913948
0.189464,0.154914
0.692677,0.584755
0.886542,0.003271
0.945756,0.057389
0.149459,0.022946
0.570451,0.302652
0.503304,0.811886
0.623272,0.359274
0.519333,0.371498
0.209658,0.366537
0.341802,0.620363
0.287536,0.448863
0.689004,0.158152
0.411937,0.449168
0.798065,0.355707
0.492872,0.500065
0.502129,0.460177
0.631767,0.022744
0.755871,0.174364
0.510606,0.385455
0.477906,0.105592
0.557775,0.358459
0.566169,0.212164
0.105326,0.144989
0.544302,0.658391
0.734038,0.519038
0.623875,0.258799
0.529489,0.016269
0.534871,0.721452
0.418597,0.580223
0.11992,0.171448
0.679536,0.412219
0.759824,0.004661
0.72912,0.247824
0.361758,0.42412
0.377893,0.669556
0.637456,0.174263
0.409249,0.024822
0.616714,0.745749
0.25046,0.227092
0.408255,0.101382
0.452881,0.317105
0.506073,0.714031
0.528499,0.574368
0.576203,0.201189
0.373879,0.512642
0.37282,0.23475
0.313914,0.083908
0.353425,0.289052
0.097301,0.051063
0.261547,0.194101
0.099035,0.0317
0.589138,0.251366
0.397373,0.245209
0.187793,0.063644
0.811408,0.101477
0.662414,0.271987
0.504842,0.880321
0.253341,0.248044
0.115397,0.122473
0.529247,0.15136
0.525667,0.821871
0.547174,0.509408
0.456569,0.313479
0.382614,0.237511
0.384217,0.488368
0.529065,0.085162
0.543163,0.799977
0.776898,0.400145
0.532496,0.671821
0.501122,0.463349
0.744229,0.426051
0.108193,0.19188
0.319876,0.293291
0.763045,0.239779
0.525308,0.494602
0.176791,0.025595
0.422629,0.828192
0.33994,0.233048
0.375435,0.666538
0.41219,0.15017
0.133285,0.097829
0.544834,0.611573
0.556802,0.768787
0.444331,0.743084
0.713577,0.524493
0.180402,0.323667
0.891012,0.05823
0.770039,0.447289
0.217358,0.187952
0.635862,0.349175
0.733118,0.224514
0.69241,0.020618
0.264894,0.211422
0.621808,0.567419
0.745095,0.275775
0.370193,0.610021
0.582877,0.217402
0.531498,0.328544
0.236759,0.233312
0.663986,0.083155
0.358286,0.620974
0.446165,0.389623
0.583402,0.46139
0.603861,0.202195
0.643042,0.255266
0.673994,0.580089
0.801205,0.12505
0.468092,0.467514
0.550766,0.694195
0.455558,0.881357
0.312287,0.182506
0.92729,0.044816
0.670339,0.049742
0.534843,0.386098
0.454046,0.041181
0.910397,0.107612
0.456783,0.123925
0.779606,0.224899
0.467312,0.560431
0.09377,0.141245
0.436021,0.471334
0.55189,0.174616
0.938191,0.001684
0.196675,0.067143
0.762486,0.192992
0.794627,0.114298
0.844249,0.08555
0.530063,0.224593
0.319296,0.467527
0.051834,0.048277
0.296391,0.369243
0.085673,0.170863
0.284875,0.44343
0.293359,0.078485
0.458976,0.581535
0.423543,0.690975
0.779813,0.376084
0.28573,0.513817
0.440768,0.427307
0.647335,0.321479
0.776478,0.233254
0.221973,0.004202
0.336121,0.405109
0.364686,0.545904
0.747256,0.067291
0.571243,0.618657
0.557956,0.534846
0.703179,0.070297
0.620291,0.052033
0.404983,0.017863
0.210231,0.054572
0.397778,0.256231
0.303959,0.574429
0.411204,0.695911
0.129643,0.161454
0.340064,0.473177
0.678094,0.061346
0.526848,0.713511
0.366055,0.240179
0.813442,0.216398
0.254358,0.426574
0.424848,0.263646
0.25663,0.149947
0.344855,0.060303
0.311848,0.201538
0.442927,0.535655
0.578363,0.787004
0.671199,0.468477
0.566898,0.462991
0.254486,0.491445
0.346271,0.53882
0.102662,0.019153
0.287359,0.566402
0.173797,0.178763
0.708328,0.099729
0.302505,0.153335
0.381846,0.635377
0.275,0.487724
0.449021,0.610331
0.225184,0.116762
0.180308,0.349254
0.637514,0.041166
0.786739,0.06816
0.719621,0.200817
0.616088,0.591698
0.550179,0.155595
0.431342,0.343114
0.369463,0.392008
0.217649,0.092588
0.140005,0.23574
0.596385,0.466865
0.611338,0.28138
0.330138,0.193944
0.383293,0.112434
0.593807,0.633764
0.379752,0.228255
0.223412,0.118387
0.376059,0.545269
0.724077,0.385601
0.363788,0.717697
0.569788,0.438349
0.354371,0.336616
0.066809,0.04804
0.580256,0.814282
0.558353,0.626162
0.423183,0.763135
0.66277,0.439097
0.483736,0.057055
0.129141,0.16183
0.451515,0.66154
0.475507,0.398684
0.502937,0.221387
0.073505,0.076884
0.241944,0.09375
0.468802,0.069968
0.758561,0.102619
0.535812,0.49724
0.322964,0.396448
0.580717,0.178605
0.45178,0.500731
0.62348,0.260753
0.560397,0.393146
0.590516,0.69162
0.881116,0.054997
0.209631,0.166603
0.557394,0.350956
0.598334,0.503662
0.517971,0.512378
0.18721,0.248462
0.324598,0.264506
0.361929,0.01782
0.320182,0.329823
0.338153,0.604116
0.499639,0.939661
0.406002,0.277356
0.764929,0.126932
0.672896,0.175064
0.815734,0.237959
0.098014,0.143832
0.48307,0.720134
0.505016,0.789504
0.154258,0.20931
0.134656,0.203166
0.618148,0.140935
0.567856,0.672184
0.459726,0.369878
0.272488,0.285459
0.327526,0.205064
0.722874,0.366925
0.676899,0.255832
0.719972,0.173527
0.658359,0.182391
0.732847,0.097159
0.156281,0.215274
0.40871,0.603311
0.719244,0.21822
0.434974,0.695415
0.179592,0.321342
0.454269,0.850782
0.391497,0.350209
0.408711,0.661295
0.54809,0.78703
0.651863,0.280631
0.615533,0.628096
0.607323,0.683437
0.496387,0.708162
0.234259,0.266691
0.494482,0.16132
0.363935,0.105423
0.329449,0.071459
0.198851,0.010637
0.458501,0.890704
0.577806,0.282791
0.796544,0.395367
0.481169,0.107085
0.445801,0.343461
0.473277,0.064827
0.428921,0.284867
0.785545,0.287543
0.553322,0.863361
0.520957,0.772844
0.719781,0.519111
0.781092,0.370574
0.785286,0.336621
0.612902,0.588254
0.899748,0.021892
0.336573,0.30224
0.554423,0.695057
0.362842,0.518042
0.446453,0.718604
0.256015,0.135582
0.491793,0.642577
0.506762,0.244652
0.449294,0.015396
0.765898,0.415784
0.314825,0.496827
0.559552,0.033955
0.458244,0.136787
0.759905,0.373728
0.133433,0.187384
0.441776,0.607915
0.835251,0.186583
0.89143,0.121872
0.809176,0.279357
0.259359,0.027937
0.146915,0.192873
0.756281,0.373104
0.725948,0.308054
0.765591,0.377148
0.44465,0.85005
0.774038,0.413901
0.754752,0.318423
0.79408,0.362814
0.436027,0.716566
0.623551,0.381471
0.700989,0.522016
0.269413,0.319905
0.67053,0.295059
0.425914,0.590238
0.650604,0.405797
0.105726,0.017741
0.336789,0.330053
0.452642,0.148967
0.586401,0.026881
0.665812,0.270658
0.312642,0.189544
0.790526,0.223808
0.154336,0.064506
0.363903,0.689604
0.638591,0.323164
0.392957,0.310254
0.05278,0.06046
0.37582,0.553779
0.459646,0.171808
0.584664,0.371222
0.468289,0.706319
0.407771,0.176276
0.039834,0.033599
0.520658,0.354267
0.547464,0.097062
0.842713,0.062589
0.373679,0.690515
0.667428,0.39955
0.532418,0.747841
0.37102,0.155064
0.183929,0.361129
0.489411,0.083815
0.926347,0.095477
0.539981,0.222891
0.311857,0.386017
0.64355,0.653936
0.764927,0.462707
0.212069,0.303432
0.411734,0.155455
0.401143,0.631372
0.495059,0.675761
0.19402,0.160035
0.506242,0.730002
0.402037,0.359237
0.164973,0.269531
0.290331,0.451152
0.962966,0.020382
0.244335,0.486812
0.893333,0.065001
0.569918,0.001235
0.760367,0.438627
0.451241,0.869283
0.735211,0.514617
0.729652,0.453188
0.54776,0.616687
0.364279,0.106644
0.270079,0.253033
0.664199,0.277693
0.69119,0.612976
0.725178,0.045187
0.339294,0.151231
0.662794,0.209091
0.295251,0.031305
0.339709,0.205945
0.134142,0.012576
0.393773,0.547325
0.443678,0.450462
0.61005,0.572878
0.203361,0.11219
0.61501,0.423317
0.83179,0.152118
0.612781,0.203055
0.350453,0.52343
0.797873,0.376055
0.382345,0.288432
0.897805,0.018913
0.557186,0.834528
0.666723,0.006353
0.816553,0.087543
0.426648,0.293083
0.442776,0.404301
0.2121,0.376235
0.737046,0.48155
0.290632,0.017994
0.237651,0.222709
0.621915,0.126143
0.61507,0.028728
0.844151,0.171506
0.183276,0.254561
0.507165,0.688564
0.473584,0.464584
0.608672,0.680195
0.63998,0.517299
0.845537,0.173167
0.60241,0.486957
0.361057,0.320191
0.098468,0.039675
0.160535,0.128816
0.324794,0.500216
0.1308,0.109415
0.464261,0.669511
0.531693,0.206485
0.51259,0.435243
0.544853,0.250397
0.641263,0.239528
0.236307,0.362312
0.543013,0.353561
0.251281,0.144888
0.620374,0.729055
0.553501,0.76858
0.515708,0.198139
0.617583,0.701332
0.380712,0.248038
0.44969,0.759039
0.587145,0.461694
0.506527,0.975103
0.566175,0.414065
0.543553,0.093944
0.212708,0.266362
0.908079,0.02999
0.553319,0.095415
0.47835,0.719166
0.673207,0.374829
0.892726,0.094407
0.13025,0.256222
0.516364,0.319896
0.353218,0.122562
0.500367,0.820269
0.941733,0.046048
0.916587,0.126703
0.231787,0.411606
0.768296,0.207829
0.602053,0.129577
0.086846,0.148232
